transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,month,sales
1712,2023-07-22,07:47:25,2,6,Midtown,83,3.71,Coffee,Gourmet brewed coffee,French Roast Rg,July,7.42
1713,2023-06-26,16:09:06,2,3,Upper East Side,20,2.36,Coffee,Gourmet brewed coffee,House Blend Lg,June,4.72
1714,2023-10-05,10:09:42,3,8,Lower Manhattan,52,3.67,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,October,11.01
1715,2023-04-26,20:55:11,1,3,Queens,65,4.65,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,April,4.65
1716,2023-09-06,18:11:18,2,10,Brooklyn,11,4.28,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,September,8.56
1717,2023-03-15,08:36:21,3,10,Lower Manhattan,85,3.25,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,March,9.75
1718,2023-10-29,15:34:35,3,5,Midtown,58,4.26,Tea,Brewed Chai tea,Classic Chai Sm,October,12.78
1719,2023-11-10,15:27:13,1,6,Upper East Side,47,3.25,Tea,Brewed Chai tea,Classic Chai Sm,November,3.25
1720,2023-02-23,06:52:27,3,4,Upper East Side,85,3.15,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,February,9.45
1721,2023-08-14,14:11:35,2,3,Queens,97,3.64,Tea,Green tea,Jasmine Green Sm,August,7.28
1722,2023-04-22,15:39:00,1,9,Midtown,11,3.21,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,April,3.21
1723,2023-11-01,17:38:41,3,10,Upper East Side,75,2.62,Tea,Herbal tea,Peppermint Fresh Lg,November,7.86
1724,2023-11-18,17:12:15,3,3,Midtown,95,4.36,Tea,Green tea,Jasmine Green Sm,November,13.080000000000002
1725,2023-04-25,13:48:56,3,9,Upper East Side,78,3.16,Coffee,Barista Espresso,Latte Rg,April,9.48
1726,2023-06-29,20:17:23,3,7,Lower Manhattan,16,4.46,Tea,Herbal tea,Peppermint Fresh Lg,June,13.379999999999999
1727,2023-08-18,06:01:27,2,9,Queens,43,3.7,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,August,7.4
1728,2023-09-03,06:28:10,3,5,Brooklyn,43,2.9,Tea,Herbal tea,Chamomile Calm Sm,September,8.7
1729,2023-04-29,18:10:40,2,9,Upper East Side,30,3.35,Bakery,Croissant,Almond Croissant,April,6.7
1730,2023-04-10,11:46:19,3,1,Queens,43,3.12,Bakery,Scone,Blueberry Scone,April,9.36
1731,2023-07-16,18:34:42,2,5,Lower Manhattan,21,3.43,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,July,6.86
1732,2023-12-20,13:03:42,1,8,Brooklyn,20,3.53,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,December,3.53
1733,2023-09-09,09:24:59,1,6,Queens,60,3.23,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,September,3.23
1734,2023-03-01,12:12:33,2,6,Queens,80,2.71,Bakery,Scone,Blueberry Scone,March,5.42
1735,2023-04-29,12:47:05,1,5,Lower Manhattan,21,3.37,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,April,3.37
1736,2023-03-12,07:28:51,2,9,Queens,100,4.96,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,March,9.92
1737,2023-10-12,19:43:13,1,4,Midtown,92,3.66,Tea,Herbal tea,Peppermint Fresh Lg,October,3.66
1738,2023-03-04,06:54:05,3,5,Lower Manhattan,77,3.03,Bakery,Scone,Blueberry Scone,March,9.09
1739,2023-08-20,07:14:52,1,6,Queens,47,3.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,August,3.25
1740,2023-01-21,09:05:16,2,8,Brooklyn,55,4.99,Coffee,Gourmet brewed coffee,Ethiopia Rg,January,9.98
1741,2023-12-05,07:31:13,1,8,Queens,76,3.81,Coffee,Drip coffee,Morning Classic Lg,December,3.81
1742,2023-09-08,10:30:01,2,9,Brooklyn,42,3.59,Coffee,Gourmet brewed coffee,Ethiopia Rg,September,7.18
1743,2023-02-01,06:42:48,1,8,Lower Manhattan,72,3.12,Coffee,Barista Espresso,Mocha Rg,February,3.12
1744,2023-08-09,06:53:22,3,9,Queens,68,2.87,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,August,8.61
1745,2023-04-20,06:40:07,3,1,Brooklyn,87,3.95,Tea,Brewed Chai tea,Classic Chai Sm,April,11.850000000000001
1746,2023-09-21,14:11:30,1,5,Lower Manhattan,40,3.13,Bakery,Croissant,Almond Croissant,September,3.13
1747,2023-06-25,11:08:02,2,9,Midtown,53,2.88,Coffee,Drip coffee,Light Roast Sm,June,5.76
1748,2023-06-09,13:10:45,1,9,Queens,27,3.54,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,June,3.54
1749,2023-11-09,19:33:40,2,5,Midtown,74,3.18,Tea,Brewed Chai tea,Classic Chai Sm,November,6.36
1750,2023-10-22,10:14:24,1,4,Brooklyn,53,3.09,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,October,3.09
1751,2023-05-02,12:56:14,1,5,Lower Manhattan,92,3.41,Bakery,Croissant,Butter Croissant,May,3.41
1752,2023-10-18,10:47:04,3,4,Queens,99,2.52,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,October,7.5600000000000005
1753,2023-06-01,06:19:44,2,5,Queens,61,4.47,Tea,Green tea,Jasmine Green Sm,June,8.94
1754,2023-09-09,07:50:00,3,5,Upper East Side,68,4.2,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,September,12.600000000000001
1755,2023-03-15,17:15:42,1,3,Midtown,84,3.22,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,March,3.22
1756,2023-08-30,08:10:20,3,7,Lower Manhattan,65,2.52,Tea,Herbal tea,Peppermint Fresh Lg,August,7.5600000000000005
1757,2023-03-06,10:39:29,2,9,Lower Manhattan,65,3.78,Tea,Brewed Chai tea,Classic Chai Sm,March,7.56
1758,2023-09-06,19:46:14,2,3,Brooklyn,15,4.2,Coffee,Drip coffee,Light Roast Sm,September,8.4
1759,2023-10-01,11:16:38,2,10,Upper East Side,60,3.52,Coffee,Gourmet brewed coffee,Ethiopia Rg,October,7.04
1760,2023-01-23,20:36:31,2,2,Queens,44,3.15,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,January,6.3
1761,2023-04-27,17:33:53,1,4,Lower Manhattan,85,3.92,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,April,3.92
1762,2023-08-21,13:14:19,3,7,Brooklyn,98,2.23,Coffee,Drip coffee,Light Roast Sm,August,6.6899999999999995
1763,2023-02-27,19:34:00,2,6,Upper East Side,42,3.38,Tea,Brewed Chai tea,Classic Chai Sm,February,6.76
1764,2023-06-10,08:31:40,2,4,Midtown,24,4.14,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,June,8.28
1765,2023-06-02,06:56:52,1,9,Midtown,62,3.04,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,June,3.04
1766,2023-06-15,10:50:05,2,7,Queens,58,3.72,Coffee,Barista Espresso,Flat White Lg,June,7.44
1767,2023-03-19,09:43:38,3,7,Brooklyn,24,2.5,Coffee,Gourmet brewed coffee,French Roast Rg,March,7.5
1768,2023-12-29,11:54:13,1,7,Queens,99,2.69,Tea,Herbal tea,Peppermint Fresh Lg,December,2.69
1769,2023-07-09,13:11:53,3,9,Upper East Side,40,2.11,Bakery,Scone,Blueberry Scone,July,6.33
1770,2023-12-26,17:53:37,1,6,Upper East Side,57,2.43,Bakery,Scone,Oatmeal Scone,December,2.43
1771,2023-12-27,09:08:46,1,4,Brooklyn,81,3.72,Tea,Brewed Chai tea,Classic Chai Sm,December,3.72
1772,2023-11-01,09:19:14,3,4,Upper East Side,52,3.14,Bakery,Croissant,Almond Croissant,November,9.42
1773,2023-03-13,11:45:03,1,4,Lower Manhattan,12,4.41,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,March,4.41
1774,2023-07-05,07:27:43,1,8,Upper East Side,13,3.45,Tea,Herbal tea,Peppermint Fresh Lg,July,3.45
1775,2023-02-21,07:49:34,3,1,Midtown,75,3.73,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,February,11.19
1776,2023-01-08,19:29:20,1,1,Brooklyn,68,3.6,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,January,3.6
1777,2023-10-08,18:52:55,3,2,Upper East Side,39,2.52,Tea,Green tea,Jasmine Green Sm,October,7.5600000000000005
1778,2023-07-29,11:01:28,2,5,Brooklyn,87,3.69,Tea,Herbal tea,Peppermint Fresh Lg,July,7.38
1779,2023-10-01,08:06:35,3,5,Midtown,29,3.96,Tea,Green tea,Jasmine Green Sm,October,11.879999999999999
1780,2023-03-12,06:39:31,3,3,Upper East Side,11,4.21,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,March,12.629999999999999
1781,2023-10-28,06:11:52,2,1,Queens,29,3.81,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,October,7.62
1782,2023-07-12,11:30:52,1,1,Lower Manhattan,31,2.27,Bakery,Croissant,Almond Croissant,July,2.27
1783,2023-04-17,19:06:06,3,1,Midtown,82,4.47,Tea,Herbal tea,Peppermint Fresh Lg,April,13.41
1784,2023-10-28,19:22:28,1,7,Lower Manhattan,34,3.87,Coffee,Drip coffee,Light Roast Sm,October,3.87
1785,2023-03-22,16:38:31,1,6,Upper East Side,85,2.86,Coffee,Gourmet brewed coffee,French Roast Rg,March,2.86
1786,2023-10-16,13:13:14,3,6,Midtown,41,3.11,Bakery,Scone,Oatmeal Scone,October,9.33
1787,2023-08-03,09:36:51,1,4,Midtown,32,4.84,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,August,4.84
1788,2023-11-06,09:30:49,3,5,Brooklyn,10,3.96,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,November,11.879999999999999
1789,2023-09-20,12:36:11,2,10,Lower Manhattan,80,3.97,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,September,7.94
1790,2023-01-22,20:21:55,1,8,Upper East Side,89,3.39,Bakery,Croissant,Almond Croissant,January,3.39
1791,2023-05-18,09:34:20,3,9,Brooklyn,73,3.45,Bakery,Croissant,Almond Croissant,May,10.350000000000001
1792,2023-01-04,16:31:38,3,9,Lower Manhattan,97,4.64,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,January,13.919999999999998
1793,2023-03-09,09:49:42,1,6,Brooklyn,68,3.84,Tea,Brewed Chai tea,Classic Chai Sm,March,3.84
1794,2023-09-26,16:34:55,3,5,Lower Manhattan,23,4.24,Tea,Green tea,Sencha Lg,September,12.72
1795,2023-06-06,12:18:05,1,1,Lower Manhattan,27,3.18,Bakery,Croissant,Butter Croissant,June,3.18
1796,2023-10-19,06:41:12,1,10,Midtown,40,2.7,Bakery,Croissant,Butter Croissant,October,2.7
1797,2023-11-01,07:20:55,2,2,Brooklyn,19,2.57,Bakery,Muffin,Chocolate Chip Muffin,November,5.14
1798,2023-12-17,15:51:21,1,1,Lower Manhattan,10,3.34,Tea,Green tea,Jasmine Green Sm,December,3.34
1799,2023-12-03,13:42:47,2,5,Midtown,99,4.69,Coffee,Drip coffee,Old Time Diner Blend Sm,December,9.38
1800,2023-05-29,09:26:07,3,5,Queens,22,3.53,Tea,Herbal tea,Peppermint Fresh Lg,May,10.59
1801,2023-12-15,08:50:22,1,1,Midtown,32,3.56,Coffee,Drip coffee,Morning Classic Lg,December,3.56
1802,2023-03-25,19:32:44,3,1,Upper East Side,75,3.09,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,March,9.27
1803,2023-08-30,09:31:53,1,5,Midtown,77,2.68,Bakery,Muffin,Chocolate Chip Muffin,August,2.68
1804,2023-09-07,17:18:19,2,7,Brooklyn,45,2.6,Coffee,Barista Espresso,Cappuccino Sm,September,5.2
1805,2023-02-17,16:24:43,3,4,Brooklyn,86,2.22,Bakery,Scone,Oatmeal Scone,February,6.66
1806,2023-07-01,18:04:16,1,1,Brooklyn,71,3.49,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,July,3.49
1807,2023-08-30,09:45:52,2,2,Lower Manhattan,40,4.15,Coffee,Drip coffee,Light Roast Sm,August,8.3
1808,2023-09-04,15:12:11,3,8,Lower Manhattan,26,3.01,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,September,9.03
1809,2023-07-26,07:37:05,1,7,Queens,80,3.44,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,July,3.44
1810,2023-09-27,12:23:59,3,5,Midtown,56,4.64,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,September,13.919999999999998
1811,2023-07-10,07:59:05,3,1,Upper East Side,90,4.01,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,July,12.03
1812,2023-10-27,17:28:13,2,8,Lower Manhattan,16,3.28,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,October,6.56
1813,2023-04-04,13:54:34,2,3,Queens,93,2.91,Coffee,Drip coffee,Morning Classic Lg,April,5.82
1814,2023-02-26,14:03:23,1,9,Midtown,53,2.81,Coffee,Gourmet brewed coffee,House Blend Lg,February,2.81
1815,2023-05-11,19:52:07,3,6,Lower Manhattan,72,3.44,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,May,10.32
1816,2023-09-06,16:18:20,1,4,Queens,50,3.54,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,September,3.54
1817,2023-07-26,18:59:44,3,6,Lower Manhattan,91,2.43,Bakery,Muffin,Blueberry Muffin,July,7.290000000000001
1818,2023-11-30,08:33:46,2,6,Lower Manhattan,14,2.08,Bakery,Muffin,Chocolate Chip Muffin,November,4.16
1819,2023-05-01,06:01:23,3,5,Queens,25,3.4,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,May,10.2
1820,2023-11-09,09:22:44,1,6,Upper East Side,56,4.41,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,November,4.41
1821,2023-06-06,09:15:47,3,8,Lower Manhattan,91,2.16,Coffee,Drip coffee,Morning Classic Lg,June,6.48
1822,2023-08-30,10:52:57,3,10,Midtown,54,2.82,Tea,Green tea,Sencha Lg,August,8.459999999999999
1823,2023-07-27,15:56:54,3,9,Brooklyn,68,2.42,Bakery,Croissant,Almond Croissant,July,7.26
1824,2023-10-13,11:39:35,1,5,Lower Manhattan,76,2.77,Bakery,Scone,Oatmeal Scone,October,2.77
1825,2023-05-12,14:03:09,1,7,Midtown,53,4.67,Coffee,Drip coffee,Morning Classic Lg,May,4.67
1826,2023-07-28,10:19:06,1,6,Upper East Side,26,3.92,Coffee,Gourmet brewed coffee,French Roast Rg,July,3.92
1827,2023-02-14,09:31:15,2,8,Queens,86,4.46,Tea,Green tea,Jasmine Green Sm,February,8.92
1828,2023-07-12,16:56:37,3,5,Midtown,14,3.79,Tea,Herbal tea,Peppermint Fresh Lg,July,11.370000000000001
1829,2023-07-04,10:57:03,3,4,Midtown,71,2.81,Bakery,Croissant,Butter Croissant,July,8.43
1830,2023-04-20,17:17:42,2,4,Midtown,28,4.22,Coffee,Drip coffee,Old Time Diner Blend Sm,April,8.44
1831,2023-10-03,09:41:57,3,9,Lower Manhattan,19,4.22,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,October,12.66
1832,2023-01-25,13:16:36,1,7,Midtown,73,4.73,Coffee,Barista Espresso,Cappuccino Sm,January,4.73
1833,2023-05-15,17:47:32,3,3,Midtown,10,4.62,Coffee,Barista Espresso,Cappuccino Sm,May,13.86
1834,2023-08-31,12:38:03,3,8,Brooklyn,39,2.25,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,August,6.75
1835,2023-09-02,06:04:39,3,10,Upper East Side,40,3.3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,September,9.899999999999999
1836,2023-10-28,07:05:39,2,8,Brooklyn,93,3.38,Coffee,Gourmet brewed coffee,Ethiopia Rg,October,6.76
1837,2023-09-21,16:08:41,2,5,Upper East Side,73,2.88,Coffee,Gourmet brewed coffee,Ethiopia Rg,September,5.76
1838,2023-05-11,12:43:32,2,1,Queens,91,3.83,Tea,Brewed Chai tea,Classic Chai Sm,May,7.66
1839,2023-08-29,13:21:19,1,6,Midtown,83,2.77,Bakery,Muffin,Blueberry Muffin,August,2.77
1840,2023-06-02,14:02:26,1,1,Upper East Side,68,4.65,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,June,4.65
1841,2023-09-29,13:47:48,1,1,Queens,19,3.8,Tea,Green tea,Sencha Lg,September,3.8
1842,2023-09-03,20:30:04,3,5,Midtown,90,2.98,Bakery,Croissant,Almond Croissant,September,8.94
1843,2023-05-26,13:53:51,1,5,Upper East Side,66,2.22,Coffee,Drip coffee,Light Roast Sm,May,2.22
1844,2023-10-17,20:55:58,3,4,Upper East Side,51,3.63,Tea,Herbal tea,Chamomile Calm Sm,October,10.89
1845,2023-12-23,17:56:42,1,1,Brooklyn,46,4.13,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,December,4.13
1846,2023-10-29,14:58:30,3,5,Brooklyn,84,3.4,Bakery,Croissant,Almond Croissant,October,10.2
1847,2023-02-22,17:14:51,1,1,Queens,47,3.01,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,February,3.01
1848,2023-08-04,15:42:26,2,9,Lower Manhattan,83,2.85,Tea,Herbal tea,Chamomile Calm Sm,August,5.7
1849,2023-05-02,11:37:25,3,6,Brooklyn,14,4.98,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,May,14.940000000000001
1850,2023-03-12,19:21:47,3,5,Brooklyn,76,2.73,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,March,8.19
1851,2023-07-02,11:53:34,3,2,Brooklyn,44,3.72,Tea,Herbal tea,Peppermint Fresh Lg,July,11.16
1852,2023-11-17,08:25:14,3,6,Midtown,72,2.05,Bakery,Croissant,Almond Croissant,November,6.1499999999999995
1853,2023-05-02,08:34:54,2,3,Upper East Side,24,2.71,Bakery,Muffin,Chocolate Chip Muffin,May,5.42
1854,2023-11-12,08:36:00,3,8,Brooklyn,16,4.18,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,November,12.54
1855,2023-10-15,18:19:31,2,6,Queens,82,4.97,Coffee,Drip coffee,Old Time Diner Blend Sm,October,9.94
1856,2023-07-31,20:33:04,3,6,Midtown,16,3.48,Bakery,Scone,Blueberry Scone,July,10.44
1857,2023-11-30,12:49:27,3,10,Brooklyn,18,4.49,Tea,Green tea,Jasmine Green Sm,November,13.47
1858,2023-01-28,10:12:16,1,5,Upper East Side,45,4.0,Tea,Green tea,Jasmine Green Sm,January,4.0
1859,2023-01-12,15:04:46,1,5,Brooklyn,43,3.56,Coffee,Gourmet brewed coffee,French Roast Rg,January,3.56
1860,2023-12-27,13:34:44,1,10,Lower Manhattan,20,4.05,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,December,4.05
1861,2023-07-19,18:59:06,2,2,Midtown,42,4.6,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,July,9.2
1862,2023-08-13,12:43:02,1,7,Upper East Side,74,4.83,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,August,4.83
1863,2023-08-19,18:03:48,2,6,Brooklyn,38,2.74,Coffee,Barista Espresso,Mocha Rg,August,5.48
1864,2023-10-25,18:46:33,3,4,Midtown,62,4.42,Tea,Green tea,Sencha Lg,October,13.26
1865,2023-03-11,15:19:15,1,10,Queens,88,2.97,Bakery,Croissant,Butter Croissant,March,2.97
1866,2023-12-31,13:21:44,3,9,Queens,79,3.25,Bakery,Scone,Blueberry Scone,December,9.75
1867,2023-05-22,09:02:36,2,1,Brooklyn,84,4.39,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,May,8.78
1868,2023-10-05,10:08:20,3,4,Queens,82,3.45,Bakery,Croissant,Butter Croissant,October,10.350000000000001
1869,2023-05-07,09:07:33,1,3,Queens,97,2.96,Bakery,Muffin,Blueberry Muffin,May,2.96
1870,2023-01-31,14:58:32,1,10,Queens,80,4.38,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,January,4.38
1871,2023-09-30,14:19:48,3,9,Brooklyn,51,3.01,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,September,9.03
1872,2023-09-29,14:43:02,2,5,Queens,79,2.13,Coffee,Drip coffee,Old Time Diner Blend Sm,September,4.26
1873,2023-11-30,06:31:19,3,3,Lower Manhattan,23,4.08,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,November,12.24
1874,2023-03-13,15:24:00,2,2,Midtown,62,4.52,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,March,9.04
1875,2023-01-23,06:47:12,3,3,Queens,69,2.6,Bakery,Scone,Blueberry Scone,January,7.800000000000001
1876,2023-11-01,07:29:18,1,7,Queens,63,3.05,Bakery,Muffin,Blueberry Muffin,November,3.05
1877,2023-08-19,16:40:02,1,3,Brooklyn,45,2.83,Coffee,Gourmet brewed coffee,House Blend Lg,August,2.83
1878,2023-02-03,10:46:00,2,6,Upper East Side,66,4.37,Tea,Green tea,Sencha Lg,February,8.74
1879,2023-10-04,18:05:34,2,7,Lower Manhattan,88,4.46,Tea,Green tea,Jasmine Green Sm,October,8.92
1880,2023-09-20,12:08:36,3,1,Lower Manhattan,94,3.27,Tea,Green tea,Jasmine Green Sm,September,9.81
1881,2023-01-08,15:08:26,3,6,Queens,92,3.02,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,January,9.06
1882,2023-06-10,20:57:02,1,7,Midtown,27,2.61,Tea,Green tea,Sencha Lg,June,2.61
1883,2023-05-31,19:18:23,1,9,Midtown,71,3.04,Coffee,Gourmet brewed coffee,House Blend Lg,May,3.04
1884,2023-07-27,14:07:49,3,1,Midtown,84,4.82,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,July,14.46
1885,2023-11-13,14:10:16,1,8,Midtown,24,4.92,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,November,4.92
1886,2023-02-17,18:01:31,2,2,Lower Manhattan,87,3.63,Coffee,Gourmet brewed coffee,Ethiopia Rg,February,7.26
1887,2023-06-09,14:53:03,1,6,Queens,72,3.05,Bakery,Muffin,Chocolate Chip Muffin,June,3.05
1888,2023-10-09,19:34:25,1,2,Brooklyn,52,3.56,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,October,3.56
1889,2023-02-11,11:03:20,2,9,Queens,86,2.72,Coffee,Drip coffee,Old Time Diner Blend Sm,February,5.44
1890,2023-07-30,17:59:39,1,2,Queens,93,2.5,Tea,Herbal tea,Peppermint Fresh Lg,July,2.5
1891,2023-10-16,12:10:00,1,6,Midtown,40,2.78,Bakery,Muffin,Blueberry Muffin,October,2.78
1892,2023-06-18,19:43:18,2,7,Queens,34,3.53,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,June,7.06
1893,2023-01-21,14:04:33,1,3,Queens,57,2.45,Bakery,Croissant,Butter Croissant,January,2.45
1894,2023-11-23,09:52:38,2,9,Upper East Side,50,3.11,Bakery,Scone,Oatmeal Scone,November,6.22
1895,2023-02-18,13:04:38,1,2,Queens,20,3.0,Bakery,Muffin,Chocolate Chip Muffin,February,3.0
1896,2023-12-31,20:35:32,1,3,Upper East Side,97,2.11,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,December,2.11
1897,2023-12-07,17:48:48,2,4,Lower Manhattan,96,4.1,Tea,Herbal tea,Peppermint Fresh Lg,December,8.2
1898,2023-10-02,11:50:09,3,5,Midtown,10,3.32,Bakery,Croissant,Butter Croissant,October,9.959999999999999
1899,2023-08-29,14:29:51,2,3,Lower Manhattan,78,3.72,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,August,7.44
1900,2023-02-08,08:32:13,1,2,Lower Manhattan,19,2.93,Tea,Green tea,Sencha Lg,February,2.93
1901,2023-01-17,19:19:38,2,6,Queens,43,4.43,Coffee,Drip coffee,Old Time Diner Blend Sm,January,8.86
1902,2023-06-03,16:11:17,2,10,Midtown,81,4.46,Tea,Green tea,Jasmine Green Sm,June,8.92
1903,2023-07-30,20:38:02,1,4,Brooklyn,87,3.7,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,July,3.7
1904,2023-12-24,20:08:06,3,7,Brooklyn,34,3.44,Tea,Brewed Chai tea,Classic Chai Sm,December,10.32
1905,2023-06-22,17:16:41,3,7,Upper East Side,22,2.68,Bakery,Croissant,Almond Croissant,June,8.040000000000001
1906,2023-12-04,18:12:57,1,1,Brooklyn,11,3.78,Tea,Green tea,Jasmine Green Sm,December,3.78
1907,2023-12-20,09:02:40,2,8,Lower Manhattan,45,2.27,Coffee,Gourmet brewed coffee,French Roast Rg,December,4.54
1908,2023-02-19,15:43:47,1,8,Brooklyn,42,4.55,Coffee,Gourmet brewed coffee,French Roast Rg,February,4.55
1909,2023-07-31,06:56:31,3,7,Midtown,17,3.84,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,July,11.52
1910,2023-09-04,16:44:20,2,7,Queens,69,3.06,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,September,6.12
1911,2023-11-09,19:52:19,3,7,Brooklyn,99,3.41,Coffee,Gourmet brewed coffee,House Blend Lg,November,10.23
1912,2023-06-27,19:23:00,1,4,Queens,54,3.11,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,June,3.11
1913,2023-04-30,17:52:15,2,3,Brooklyn,100,2.81,Bakery,Muffin,Chocolate Chip Muffin,April,5.62
1914,2023-02-15,18:18:12,2,1,Queens,22,3.88,Tea,Brewed Chai tea,Classic Chai Sm,February,7.76
1915,2023-04-17,09:01:29,1,7,Queens,58,4.29,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,April,4.29
1916,2023-08-18,17:56:12,1,1,Midtown,17,3.48,Bakery,Croissant,Almond Croissant,August,3.48
1917,2023-11-01,18:35:30,3,8,Brooklyn,60,3.02,Bakery,Muffin,Chocolate Chip Muffin,November,9.06
1918,2023-10-01,15:17:51,3,7,Midtown,87,2.36,Bakery,Muffin,Blueberry Muffin,October,7.08
1919,2023-03-28,12:08:50,3,6,Upper East Side,60,4.35,Coffee,Drip coffee,Light Roast Sm,March,13.049999999999999
1920,2023-11-13,20:41:37,3,4,Brooklyn,98,4.55,Coffee,Barista Espresso,Flat White Lg,November,13.649999999999999
1921,2023-05-06,15:14:46,3,5,Queens,30,2.96,Tea,Brewed Chai tea,Classic Chai Sm,May,8.879999999999999
1922,2023-11-21,11:32:11,2,3,Lower Manhattan,62,3.32,Bakery,Muffin,Chocolate Chip Muffin,November,6.64
1923,2023-10-26,14:33:11,3,7,Lower Manhattan,86,3.2,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,October,9.600000000000001
1924,2023-11-10,08:38:03,1,4,Brooklyn,16,3.64,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,November,3.64
1925,2023-02-13,12:43:00,2,8,Midtown,70,4.64,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,February,9.28
1926,2023-05-02,17:54:35,2,10,Queens,31,4.6,Coffee,Barista Espresso,Flat White Lg,May,9.2
1927,2023-01-05,11:40:45,3,9,Queens,37,3.92,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,January,11.76
1928,2023-06-24,15:05:42,2,5,Midtown,29,2.7,Tea,Herbal tea,Chamomile Calm Sm,June,5.4
1929,2023-05-17,16:21:31,2,6,Upper East Side,73,4.91,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,May,9.82
1930,2023-07-09,07:04:07,2,8,Queens,57,3.28,Bakery,Muffin,Blueberry Muffin,July,6.56
1931,2023-10-29,19:36:45,3,9,Lower Manhattan,65,4.31,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,October,12.93
